dist,x,y
23,37.50775146,55.86206818
23,37.52113724,55.85897827
28,37.49177933,55.81327438
21,37.50332642,55.82650375
28,37.49778366,55.8037529
25,37.49261856,55.88412094
25,37.51124954,55.87041473
21,37.50395203,55.81581879
26,37.52555084,55.83044815
27,37.47316742,55.86174011
19,37.56467056,55.79146957
30,37.48720932,55.86460114
107,37.52687836,55.7757988
23,37.48490906,55.8490448
25,37.5234642,55.87594986
25,37.52500916,55.86739349
23,37.51676178,55.85996246
30,37.49090958,55.86231232
23,37.51570129,55.85149002
19,37.52280045,55.8106842
26,37.52479553,55.83307266
28,37.5177536,55.79600906
21,37.50301743,55.83416367
26,37.52414703,55.82999802
23,37.51723099,55.85099411
26,37.54189682,55.84173965
30,37.49028015,55.87370682
26,37.52802658,55.8373909
23,37.51209259,55.85611725
30,37.50635147,55.85684967
26,37.55752182,55.84427261
28,37.50061035,55.80715561
21,37.48925781,55.83747482
21,37.49003983,55.83197403
23,37.4814415,55.84422302
23,37.51698685,55.85823059
26,37.53121567,55.84034729
21,37.51417542,55.81682587
21,37.49069214,55.82089996
23,37.47958374,55.84811783
26,37.53313065,55.84010696
30,37.49427032,55.85731506
21,37.48915863,55.8157196
23,37.49624634,55.8474617
26,37.54099274,55.8415451
30,37.47713852,55.87252045
26,37.53500748,55.84276581
26,37.52169418,55.82212067
26,37.52262878,55.83428574
26,37.5429306,55.84237671
27,37.44439316,55.87989807
26,37.54195023,55.84410095
25,37.53689575,55.86646652
30,37.49788284,55.86488724
19,37.54534912,55.79814911
25,37.51065445,55.87529755
26,37.52490234,55.82945633
19,37.51481247,55.80678177
26,37.54270554,55.84234238
30,37.49000168,55.87649536
27,37.46419525,55.86642838
26,37.55188751,55.84558868
30,37.47829819,55.86565781
30,37.48313904,55.866436
21,37.50931549,55.8196907
23,37.50723267,55.8616066
21,37.51361084,55.81613541
26,37.52887344,55.82655716
23,37.50733185,55.85119247
30,37.49292374,55.8633728
30,37.49103546,55.86314774
26,37.5264473,55.83560562
30,37.49645996,55.86095047
21,37.4917717,55.81900406
26,37.54833984,55.84461212
25,37.52838898,55.87078857
21,37.48564529,55.83111954
21,37.49538422,55.8211441
26,37.54408264,55.84059906
23,37.47809982,55.8452034
23,37.49495316,55.84547424
26,37.52576447,55.82509232
23,37.51723099,55.85129929
25,37.49011993,55.88116837
20,37.55680084,55.8716507
40,37.63550186,55.81783676
48,37.44283295,55.85757446
21,37.49490738,55.81839371
28,37.50078964,55.79844284
30,37.50190353,55.85824203
25,37.52968216,55.87081528
21,37.4942894,55.82686615
30,37.48717117,55.87189484
21,37.49023438,55.83838272
23,37.49828339,55.84400177
23,37.52057266,55.84576797
30,37.4877739,55.86195755
28,37.49774551,55.80887222
30,37.4933548,55.85933685
21,37.5085907,55.82072449
30,37.50359344,55.86051941
25,37.51869583,55.88069153
26,37.55006409,55.84514618
53,37.57073212,55.72629547
21,37.49150467,55.83754349
30,37.49112701,55.86569595
26,37.53551102,55.84033585
27,37.48071289,55.85969543
28,37.51644897,55.79635239
25,37.51984406,55.87709045
26,37.52683258,55.83675766
26,37.51980972,55.83370972
23,37.49895859,55.8520813
91,37.61147308,55.59545898
23,37.51227188,55.84786606
25,37.54131317,55.86331177
26,37.53759384,55.84083939
23,37.47613144,55.84903336
28,37.50310898,55.80541229
28,37.49683762,55.80322266
25,37.51242447,55.87719727
28,37.50655746,55.79634476
26,37.52657318,55.81785583
25,37.51940536,55.87319183
27,37.46855927,55.86528397
21,37.49070358,55.81737518
21,37.51343155,55.82130432
21,37.50407791,55.81850433
23,37.51115799,55.85691833
23,37.50300217,55.84990311
27,37.47187424,55.86645508
21,37.50967789,55.82423401
26,37.52297974,55.82385254
26,37.52251434,55.81640244
21,37.49025345,55.81909561
23,37.51483154,55.85840607
27,37.46497726,55.87250137
21,37.51351166,55.82053757
27,37.46936798,55.86606598
27,37.48014069,55.85763931
27,37.476017,55.85789871
28,37.50645065,55.79262543
30,37.50011826,55.85889816
27,37.46051025,55.8730545
23,37.51873016,55.8453331
30,37.50186157,55.8636322
26,37.5219574,55.83809662
23,37.491745,55.84811401
30,37.47756195,55.86859512
27,37.46315384,55.87971878
19,37.52804565,55.81173325
93,37.64162064,55.76602554
30,37.49682236,55.87103271
30,37.49879837,55.85941315
28,37.51335144,55.80986786
23,37.52077866,55.84680939
25,37.49604034,55.87923813
30,37.49578857,55.86907196
21,37.50867844,55.82160187
21,37.51660156,55.81676865
25,37.53391266,55.86981964
26,37.51905441,55.83735657
26,37.54272461,55.84273148
30,37.49785233,55.86950684
30,37.49339676,55.86188126
30,37.49935532,55.86169052
26,37.51746368,55.82934189
25,37.51648331,55.87742615
27,37.46569443,55.86645508
23,37.49188995,55.84573746
26,37.54411697,55.84326553
21,37.49377441,55.81681442
23,37.51054764,55.8520813
26,37.53760529,55.83865356
23,37.50035095,55.85078049
26,37.52867508,55.82133484
26,37.51475143,55.83494568
26,37.53248215,55.83320236
28,37.50925446,55.79460144
21,37.49334335,55.81858444
21,37.5112648,55.81861877
23,37.49477386,55.84479523
23,37.51239014,55.86328125
19,37.51862335,55.80687714
21,37.51650238,55.81620026
26,37.53938293,55.84375763
23,37.51288223,55.85277176
103,37.56809235,55.80290222
21,37.48695755,55.83111954
21,37.51599884,55.82271194
23,37.52170563,55.8507576
26,37.53035355,55.83356857
25,37.54039764,55.86677933
21,37.51542664,55.82375717
28,37.51447296,55.80260849
25,37.50979996,55.87176514
30,37.48542023,55.87228394
27,37.45185089,55.88108444
25,37.52259445,55.87633514
25,37.49017334,55.88443756
23,37.51485062,55.85588455
26,37.53218842,55.83379745
26,37.53652573,55.84304047
27,37.46853256,55.86494064
19,37.51976395,55.81069183
27,37.46767044,55.86051941
21,37.51146317,55.81605911
28,37.49262619,55.81134415
25,37.51416779,55.87662125
26,37.52978134,55.82454681
30,37.50540161,55.85946274
23,37.51295471,55.86267471
19,37.51371765,55.80846024
23,37.49444962,55.84308624
26,37.52513504,55.83567429
21,37.49444962,55.81727982
30,37.48548508,55.87806702
27,37.47500992,55.85851669
30,37.49037933,55.87516785
23,37.50582123,55.8539772
30,37.49582291,55.86903763
23,37.47725677,55.8497963
26,37.50991058,55.83699799
28,37.49010086,55.81264496
6,37.77679062,55.74584961
52,37.43589783,55.84934616
50,37.4629364,55.78231049
21,37.50754547,55.81708145
21,37.49682236,55.81605911
30,37.49334335,55.85935593
23,37.50652313,55.84900284
21,37.51835251,55.82076263
23,37.49485397,55.8458786
21,37.51471329,55.82085419
30,37.49662399,55.86676788
30,37.49016571,55.86776733
23,37.47813416,55.84611893
27,37.47820663,55.8563652
26,37.52921295,55.83219528
26,37.5438385,55.84179688
25,37.54062271,55.8652916
27,37.47091293,55.86783981
25,37.50901031,55.8732338
21,37.51791382,55.82162476
23,37.48605728,55.84905243
23,37.51517487,55.84089279
26,37.5273819,55.83190155
30,37.49692154,55.86355972
30,37.48796463,55.87456131
25,37.51309967,55.86971283
26,37.5279274,55.83523941
28,37.49023438,55.81399536
21,37.49075699,55.83325195
21,37.4926796,55.82967377
21,37.49204254,55.81846237
26,37.5358696,55.84248734
27,37.46909714,55.85784149
23,37.51918793,55.86063385
25,37.49169922,55.88385773
22,37.56087112,55.87561035
21,37.49634552,55.81679916
25,37.51705933,55.88179398
28,37.49809647,55.80144119
27,37.45293045,55.88008118
23,37.48080444,55.84473801
25,37.51173401,55.87440109
23,37.5121727,55.85284042
30,37.4952507,55.8641777
30,37.50056839,55.86006927
30,37.49991226,55.86561584
25,37.51817322,55.87610245
21,37.49248123,55.82897949
21,37.50357437,55.8334198
19,37.52669144,55.81083679
25,37.4957428,55.88075256
23,37.48373032,55.84907913
30,37.4926796,55.87294388
28,37.51670837,55.79934311
25,37.52667999,55.86690903
23,37.479599,55.84447098
23,37.47707748,55.84887314
27,37.47267532,55.85951233
28,37.4978447,55.81258011
23,37.51477051,55.8530426
21,37.519207,55.81764221
26,37.52518845,55.82693863
25,37.52784729,55.86722183
26,37.54824829,55.84243393
66,37.57324219,55.68684387
49,37.39529419,55.8169136
48,37.42573547,55.85167694
31,37.65519333,55.82355881
26,37.53150558,55.84212875
28,37.49502563,55.80660248
27,37.47420883,55.85906219
78,37.74097443,55.63586807
26,37.52762222,55.82555771
107,37.54543686,55.7792778
54,37.61588287,55.72100067
23,37.51231766,55.84751129
50,37.47302246,55.77241516
102,37.59825897,55.76355743
107,37.53210831,55.78159332
26,37.52436447,55.82762527
49,37.40419769,55.80009079
50,37.47667313,55.78146744
48,37.43168259,55.86265945
105,37.6563797,55.7364006
25,37.51689911,55.87396622
69,37.51279449,55.63726425
76,37.67653656,55.58016205
42,37.64690018,55.83032608
48,37.4200325,55.86377335
78,37.7731514,55.63848495
106,37.59603882,55.78723907
26,37.55091858,55.84376907
23,37.52280807,55.84259415
21,37.49363327,55.82991028
21,37.4859314,55.83512497
26,37.52384186,55.83094406
21,37.50152969,55.82782745
23,37.52019501,55.86279297
23,37.51358414,55.85270691
28,37.51215363,55.79652786
23,37.4884758,55.84810257
30,37.48833084,55.87401962
26,37.53263855,55.81824493
28,37.51300049,55.79298782
25,37.48931885,55.88275528
25,37.53118134,55.86975479
23,37.48834991,55.84856415
28,37.50580215,55.80805969
21,37.48565674,55.8372879
21,37.49573517,55.81664658
30,37.50757217,55.85746765
25,37.51786041,55.87767029
27,37.47359085,55.86774826
26,37.5320549,55.83467484
25,37.52441788,55.876194
21,37.50258636,55.83319855
19,37.51695251,55.80513382
23,37.4903717,55.84558105
21,37.49702835,55.81894684
23,37.47967911,55.84376144
30,37.49892426,55.85648346
26,37.54116058,55.84241486
25,37.51227951,55.87833405
26,37.52879333,55.82353592
25,37.51895523,55.87783051
26,37.53085709,55.84158325
21,37.50882339,55.82295227
26,37.52642822,55.83220291
30,37.48624039,55.87392044
27,37.46886444,55.8604126
23,37.51512146,55.86396408
21,37.48920441,55.81916428
21,37.49456787,55.81611252
21,37.51207352,55.82214737
26,37.54016495,55.83914948
21,37.48963547,55.81673431
25,37.51256943,55.87639999
23,37.49300385,55.84276581
19,37.51878357,55.81047058
27,37.47213364,55.86603165
28,37.51622391,55.79332733
26,37.55371094,55.84587097
21,37.50417709,55.81826019
30,37.48924637,55.8624382
28,37.4924736,55.81008148
23,37.48437119,55.84009171
25,37.51851654,55.87719727
26,37.55191422,55.84289932
23,37.48215866,55.84748077
23,37.48835754,55.84899139
21,37.51487732,55.81726074
28,37.51679993,55.7948494
21,37.51117706,55.81800079
26,37.5281105,55.82436371
21,37.49169159,55.83840179
26,37.52969742,55.82844925
27,37.4823494,55.85784531
30,37.4971962,55.87231445
28,37.51245117,55.79539871
30,37.50242615,55.86562729
23,37.49237442,55.85018921
23,37.51209259,55.84970093
21,37.48881531,55.83293915
23,37.48758698,55.84767914
21,37.49507904,55.81647873
21,37.50803375,55.83358383
21,37.48734283,55.83489609
30,37.49993896,55.86425018
23,37.48367691,55.84977341
21,37.51396942,55.81728745
26,37.55619049,55.84632492
45,37.63316727,55.87824249
26,37.53456879,55.8348465
30,37.48787308,55.86933517
19,37.51384354,55.80651855
23,37.51475906,55.86366653
21,37.49108124,55.81567001
23,37.51821899,55.86382675
69,37.53285217,55.64659882
79,37.66599274,55.70412445
23,37.49604797,55.84820175
94,37.57670975,55.77907944
23,37.52308655,55.8497963
21,37.50982666,55.82032394
59,37.75888443,55.67756653
75,37.52793884,55.61117172
51,37.48289871,55.79661942
9,37.54707336,55.74018478
23,37.51878357,55.84973145
76,37.66385269,55.59851074
30,37.49902344,55.85432434
27,37.47164154,55.85463715
27,37.46860504,55.87153244
30,37.50074768,55.85793304
25,37.53718948,55.86832428
27,37.46954727,55.86759186
23,37.51341248,55.8537941
26,37.54107285,55.83840179
21,37.51865005,55.81647873
30,37.49035263,55.87030411
27,37.47994995,55.85107422
27,37.47557449,55.8572998
25,37.50737762,55.87454605
25,37.5189209,55.88169861
21,37.51434708,55.81832123
30,37.49541855,55.87404633
30,37.48726273,55.8696785
27,37.47544861,55.86355591
23,37.49570847,55.84310913
45,37.64898682,55.87279892
26,37.53732681,55.83775711
21,37.49278641,55.82160187
30,37.49962234,55.86252975
30,37.49816895,55.87028503
26,37.54747772,55.84037018
25,37.53811646,55.86489487
30,37.49200439,55.86063004
25,37.51441956,55.8747673
25,37.52158737,55.8781929
30,37.49680328,55.85866547
30,37.4912796,55.86668777
25,37.50922775,55.87481308
14,37.5164299,55.67212677
69,37.53908539,55.64305115
14,37.5070076,55.67411804
21,37.51322556,55.81748962
26,37.53832245,55.83846664
23,37.49050522,55.84882355
23,37.51758957,55.84912872
23,37.51202011,55.86405945
93,37.7011795,55.77177811
28,37.50548935,55.80498886
28,37.50257111,55.80698013
25,37.5085907,55.87435532
25,37.53287125,55.86922836
26,37.53399277,55.83980179
30,37.50133896,55.86203003
30,37.50494385,55.86379242
25,37.49354935,55.87957001
26,37.53015518,55.81720734
28,37.5073204,55.79294205
23,37.51465988,55.84914017
26,37.52360916,55.83578491
27,37.46775055,55.87240982
23,37.52003479,55.84730148
27,37.48645401,55.85673904
23,37.49424362,55.84711456
26,37.539814,55.84234238
23,37.50556183,55.85151672
23,37.50033188,55.84963608
23,37.49437714,55.84425735
27,37.47140884,55.86714554
25,37.51583862,55.8725853
30,37.48894119,55.86054993
26,37.51882172,55.82497025
58,37.69328308,55.76864624
23,37.4983139,55.84541321
52,37.40317154,55.84630585
21,37.48925781,55.83113861
21,37.50491333,55.83356094
26,37.51999664,55.82987213
23,37.49452972,55.84780502
23,37.49205017,55.84953308
23,37.51794815,55.85877228
23,37.5115242,55.85008621
30,37.49402618,55.85634232
26,37.53302383,55.84126282
25,37.52058029,55.87834549
20,37.53564453,55.87083817
21,37.50973129,55.82346725
23,37.51620483,55.85308075
26,37.51947784,55.82882309
26,37.53056335,55.83722687
25,37.50835419,55.87531281
26,37.52203751,55.82983398
21,37.49551773,55.81738663
30,37.4997139,55.87030029
25,37.52168655,55.87768936
30,37.49466324,55.86879349
23,37.48615646,55.84555817
28,37.50381088,55.7987442
26,37.52801895,55.83172226
25,37.51975632,55.8780899
21,37.51227951,55.82046509
23,37.49710083,55.84406662
30,37.48455811,55.87582779
23,37.51915359,55.8630867
25,37.51979828,55.87281418
23,37.49657059,55.84566116
21,37.51802826,55.81797028
30,37.48596954,55.87649536
23,37.4781723,55.84742355
26,37.52111053,55.8307457
23,37.48762131,55.84568405
30,37.4878006,55.87624359
23,37.51388931,55.85440445
30,37.48429871,55.87857437
30,37.49363327,55.86996078
87,37.71394348,55.60033417
74,37.56708527,55.6608696
25,37.51634979,55.87585831
25,37.50389099,55.87758255
26,37.52789307,55.8325386
30,37.47745132,55.8686676
28,37.5039711,55.80039978
23,37.52142715,55.84963608
26,37.52756119,55.82058716
29,37.56602859,55.80912018
29,37.57353592,55.81839752
20,37.55786133,55.86833954
24,37.53945541,55.8830452
22,37.56099701,55.88329315
29,37.56170654,55.81246567
24,37.52105713,55.88269806
20,37.54950714,55.86505508
24,37.53814316,55.88797379
39,37.61755371,55.80606842
24,37.53491974,55.8913002
29,37.56847,55.82392502
29,37.56520081,55.84777069
29,37.56668472,55.82355881
20,37.5532074,55.87381744
20,37.53969574,55.87378311
24,37.53976822,55.8856926
20,37.55241776,55.87775803
22,37.56544113,55.87944031
24,37.53834152,55.88481522
22,37.55929184,55.87654495
25,37.54575348,55.86385727
29,37.57035828,55.82410431
29,37.57144547,55.81978989
24,37.51802063,55.88606262
20,37.55625153,55.86559677
24,37.52310562,55.88883209
24,37.53614044,55.89328384
20,37.53490067,55.87547684
20,37.55003738,55.87232971
24,37.52021408,55.88295746
24,37.51810074,55.88599777
29,37.56945801,55.81454849
20,37.55117798,55.87514114
35,37.58454895,55.81464005
20,37.55334473,55.87360764
20,37.56435776,55.85707474
24,37.54334641,55.87892914
22,37.56721115,55.86898422
103,37.57383347,55.80651855
107,37.52105713,55.7806778
107,37.53288651,55.77527618
103,37.57253265,55.79527664
107,37.52041245,55.77793884
62,37.7175827,55.70483398
107,37.52418518,55.79569244
19,37.54064178,55.8051033
94,37.5574646,55.77839661
19,37.53844833,55.80309296
103,37.57205582,55.80023193
19,37.55308151,55.80104446
19,37.5353508,55.80265045
68,37.60312653,55.65747452
19,37.53642654,55.80709457
19,37.52274704,55.80557251
103,37.56508255,55.80192947
103,37.58256531,55.80090714
103,37.57513428,55.80673599
107,37.53171158,55.77586365
107,37.51945877,55.77950287
107,37.51542664,55.77793121
103,37.55856323,55.80158615
94,37.57574844,55.77676392
94,37.57736588,55.78129196
94,37.56745529,55.78072739
103,37.57453537,55.80597305
94,37.57915878,55.78197861
103,37.56956482,55.79575729
103,37.56355667,55.80079651
103,37.57572174,55.79673004
94,37.58039093,55.77735138
103,37.57193756,55.79190063
94,37.57535172,55.77825928
107,37.51156998,55.79144669
107,37.51247025,55.78196335
107,37.53287888,55.77897644
103,37.58375168,55.79493713
103,37.57878113,55.80654144
103,37.57506561,55.79894638
19,37.53764725,55.81002045
94,37.58203506,55.77885056
19,37.54615784,55.80198288
103,37.5715332,55.79276657
107,37.52057266,55.77448654
103,37.56782532,55.79551315
19,37.53288651,55.80632019
103,37.57618713,55.79544449
94,37.5684166,55.78268814
103,37.58307648,55.79517365
107,37.53692245,55.7738533
103,37.57402039,55.79508972
94,37.5705452,55.7879715
19,37.55095291,55.80195999
107,37.53612137,55.77888107
107,37.54452896,55.77600479
107,37.54724121,55.7742424
19,37.55434036,55.79872894
94,37.57074356,55.78856659
94,37.57802963,55.77671051
94,37.574543,55.78833389
103,37.55765533,55.80302429
19,37.53342819,55.80542374
19,37.53660583,55.80624771
103,37.56419373,55.79394531
19,37.55024338,55.80069733
107,37.5283432,55.79947662
103,37.55763626,55.80240631
103,37.55467224,55.80208969
94,37.57375336,55.78256607
19,37.55136871,55.8039093
103,37.56416702,55.79468536
19,37.52187347,55.8064537
19,37.54718018,55.80241013
94,37.56122971,55.78166962
94,37.57138824,55.78643417
23,37.48324585,55.84513092
103,37.56754684,55.79391861
25,37.50324249,55.884758
23,37.51272202,55.86078262
94,37.56714249,55.78175735
103,37.58174896,55.79481125
103,37.581604,55.80521011
28,37.51403427,55.81215668
24,37.53157806,55.89295578
25,37.52263641,55.87683868
27,37.4713707,55.86527252
26,37.53103638,55.83433151
28,37.5079689,55.79313278
26,37.53259277,55.84185791
21,37.48884583,55.81872177
25,37.5212822,55.87940216
28,37.4969368,55.81148148
26,37.53663254,55.84002304
30,37.47522354,55.87269974
21,37.49726105,55.81679916
25,37.52891922,55.87162018
103,37.5693512,55.8037262
19,37.54836655,55.79870605
102,37.54543686,55.75369263
27,37.476017,55.8609314
21,37.51381683,55.81866837
21,37.50642395,55.83206558
30,37.50242615,55.85745621
26,37.52534103,55.8263092
27,37.48410034,55.85859299
30,37.48817062,55.86849976
19,37.52433777,55.80673599
23,37.52153397,55.86130524
23,37.51215363,55.8489418
27,37.47037506,55.85585022
25,37.49229431,55.88557816
25,37.49511337,55.87897491
103,37.57801819,55.79269791
27,37.47135544,55.85634995
28,37.51953888,55.80168915
19,37.52441788,55.80373383
21,37.50947952,55.81904984
28,37.51052094,55.8042717
24,37.52413177,55.88774109
107,37.53202438,55.7976532
26,37.5349617,55.84004974
21,37.50592041,55.8158226
27,37.46243286,55.87259293
23,37.48110962,55.84893417
25,37.52627563,55.86734772
26,37.53556442,55.83597183
21,37.51343918,55.81671906
21,37.4936409,55.81613922
19,37.55915451,55.79616165
23,37.49326324,55.84853363
25,37.49615479,55.87681961
23,37.49036026,55.84084702
94,37.55762863,55.7759819
103,37.56175995,55.79990387
20,37.54560852,55.87631989
23,37.51227188,55.86497879
30,37.49658585,55.86973953
26,37.54983139,55.84347916
23,37.52071762,55.84981155
27,37.48134232,55.85774994
24,37.53409195,55.89237595
19,37.54432297,55.80138397
103,37.56372833,55.80319595
44,37.67153549,55.88796616
23,37.53734589,55.84921265
103,37.56592941,55.79761887
26,37.52313995,55.83114624
29,37.56596375,55.84253311
23,37.50499344,55.8535614
24,37.53586197,55.88499832
107,37.51199341,55.77748489
88,37.6772995,55.63512039
45,37.634758,55.87554932
28,37.50521088,55.79525757
107,37.53599548,55.77606201
107,37.52041245,55.79117584
107,37.51866913,55.78061676
103,37.57152557,55.79798508
25,37.5173378,55.878582
23,37.50933456,55.84808731
21,37.48933792,55.83032608
25,37.51382446,55.87433243
103,37.56023407,55.80068207
107,37.51451874,55.7780571
29,37.55760193,55.8270607
103,37.57045746,55.7967453
21,37.51227188,55.8205452
30,37.50710678,55.86445999
26,37.52457047,55.83756638
29,37.57061768,55.84621429
107,37.54829407,55.77853012
21,37.51660156,55.82172394
107,37.52138138,55.78570938
30,37.49629211,55.86519241
26,37.51911545,55.83416367
26,37.52297974,55.83570862
21,37.51368332,55.82354355
27,37.47521591,55.86783981
28,37.51584625,55.79740524
25,37.52353668,55.87704468
103,37.57852173,55.79551315
20,37.56384277,55.86544418
23,37.52461624,55.84487152
28,37.49938965,55.80514908
28,37.49534988,55.8130188
23,37.49354172,55.84593582
22,37.57226181,55.85597229
107,37.54491806,55.77803421
26,37.51889038,55.82558441
22,37.55888367,55.89005661
107,37.51751709,55.78043747
27,37.46909714,55.86445618
25,37.52277374,55.87510681
27,37.48526764,55.8565712
28,37.50619125,55.81163025
25,37.492733,55.88510895
94,37.57801056,55.78361511
26,37.5346756,55.83480072
103,37.55666733,55.80266953
107,37.52421951,55.79352951
107,37.5304718,55.77883148
19,37.5353775,55.80324173
94,37.55971146,55.78163528
30,37.49168015,55.87189484
23,37.48227692,55.84931564
22,37.56479645,55.88398743
71,37.55246353,55.67964172
26,37.53708267,55.83615875
107,37.51381683,55.77941895
107,37.53424454,55.77532196
21,37.5004425,55.8327446
94,37.5604744,55.78645325
28,37.51444626,55.7930336
30,37.49539185,55.85816956
30,37.49572372,55.85929489
23,37.50354767,55.85370636
26,37.52084351,55.82384109
26,37.53460312,55.84223175
27,37.46367264,55.86835861
27,37.47940063,55.86255646
103,37.56339645,55.79618835
94,37.57268524,55.7890625
29,37.5712204,55.8431778
26,37.5365181,55.83583832
30,37.50564957,55.85906982
26,37.52370834,55.8273201
23,37.50860596,55.85228729
25,37.48653412,55.88329315
26,37.5206337,55.83685303
20,37.55688095,55.86286926
19,37.54679489,55.79472351
23,37.51274872,55.85043335
28,37.49094772,55.81299973
107,37.51390839,55.77827454
19,37.51478577,55.80868149
26,37.53084946,55.8349762
26,37.52376938,55.82260513
26,37.54262543,55.84346771
24,37.5316391,55.89750671
25,37.49322891,55.88152313
23,37.50846481,55.86241531
25,37.51271057,55.87543869
94,37.57385254,55.78625107
107,37.54367828,55.78131104
23,37.51067352,55.8541832
26,37.55559921,55.84425735
23,37.5227623,55.84483337
23,37.51275635,55.85451126
23,37.51558685,55.84689713
20,37.56510925,55.85508347
23,37.51064682,55.84751892
19,37.53284454,55.80825424
19,37.54487228,55.80273819
26,37.52056122,55.83531189
24,37.5234108,55.883358
30,37.49143982,55.86161041
23,37.51861572,55.85222244
19,37.54889679,55.80339813
30,37.50893021,55.85800171
21,37.51424026,55.82434464
48,37.42339325,55.86162186
33,37.67998886,55.8768425
21,37.50053024,55.83244324
63,37.78240585,55.71807098
21,37.51340485,55.82591629
23,37.5206604,55.84770584
23,37.5194931,55.8448143
23,37.51609039,55.85111237
94,37.57242203,55.78839874
27,37.46554184,55.86365509
23,37.49940872,55.85169601
25,37.50810242,55.8739357
29,37.56628036,55.84554672
103,37.55762863,55.79968262
20,37.54457474,55.87252426
30,37.49525833,55.86345291
21,37.49187088,55.82963943
103,37.56611633,55.79489517
21,37.49343491,55.81936646
26,37.54523849,55.84235764
19,37.55218506,55.79302216
25,37.5314064,55.86771774
103,37.56707001,55.79796982
45,37.63236618,55.87709045
25,37.51963806,55.8809967
19,37.55052185,55.79873276
23,37.51784134,55.84608078
20,37.56142044,55.86006546
107,37.52726364,55.7806282
26,37.53200912,55.82621002
28,37.50930786,55.80334854
21,37.49092865,55.81614685
24,37.54014587,55.8842926
26,37.52518845,55.83950806
23,37.50642395,55.84302139
29,37.57013321,55.83031464
27,37.46990585,55.86693573
19,37.54102707,55.79727936
103,37.55874252,55.80200195
25,37.5151825,55.87398911
25,37.53183746,55.86742401
23,37.51186752,55.85588074
23,37.49559784,55.84414291
23,37.51699829,55.85189438
27,37.46518326,55.86862564
19,37.54241943,55.7966423
19,37.52980804,55.80429459
42,37.65864182,55.83482742
30,37.5009079,55.86350632
107,37.50988388,55.77729797
19,37.55260468,55.80210114
94,37.57569122,55.78871536
30,37.49488068,55.86714172
30,37.48584366,55.86843491
19,37.52292633,55.80741882
107,37.50968552,55.77686691
103,37.57217026,55.79281616
29,37.5696106,55.82645798
27,37.47311401,55.86063004
107,37.5250206,55.79589081
23,37.51391602,55.86367798
24,37.5231781,55.88763428
94,37.58271027,55.79008484
30,37.49753952,55.85770416
23,37.50894928,55.86109543
107,37.5163765,55.78108215
19,37.53581619,55.8116188
30,37.49570847,55.86649323
107,37.51917267,55.78894043
27,37.47687912,55.85830688
94,37.56628799,55.78258133
30,37.49401855,55.8622551
26,37.55467987,55.84506607
103,37.5745697,55.79228973
103,37.58312225,55.8004837
23,37.51543427,55.85986328
26,37.52787781,55.8270607
102,37.57832336,55.77187347
103,37.55289459,55.80363083
107,37.53025436,55.77951431
25,37.52077866,55.8732872
23,37.50406265,55.85062027
23,37.51670837,55.8486557
30,37.49002838,55.87597656
28,37.49490738,55.81129837
25,37.52282715,55.87784958
26,37.52859497,55.83601379
23,37.51662827,55.84165955
19,37.51685333,55.80607986
26,37.51686096,55.82953262
30,37.49808884,55.86600113
26,37.54759216,55.84296799
27,37.46989822,55.86245346
27,37.47066116,55.86200333
27,37.47131729,55.87005615
23,37.47934723,55.84608841
23,37.51835251,55.8447113
21,37.49307632,55.82200623
30,37.48833084,55.86753464
26,37.5240593,55.82608414
25,37.509758,55.87394333
23,37.53720093,55.84856033
30,37.49470139,55.86506653
23,37.51489639,55.86089706
25,37.51618958,55.88115311
103,37.57100296,55.79794693
21,37.51155472,55.82320023
23,37.51758194,55.85955811
21,37.49010086,55.83310699
23,37.51887512,55.84915161
94,37.55699921,55.77790833
30,37.49602127,55.87033081
107,37.52121735,55.78178024
29,37.56625366,55.82429886
23,37.51300049,55.86042786
19,37.53393936,55.81018066
26,37.54187012,55.84025574
21,37.51778793,55.81738663
103,37.57314301,55.7952919
94,37.55770111,55.77545547
27,37.4683876,55.85923004
20,37.54330063,55.87545395
103,37.57301712,55.80633163
26,37.52326584,55.82646179
26,37.5258255,55.83679199
25,37.52804565,55.86798096
23,37.51928711,55.84595108
30,37.49913025,55.865345
25,37.53053665,55.87097168
29,37.57171249,55.84735489
23,37.51783371,55.84857941
30,37.4952774,55.87093353
30,37.48664474,55.87259674
23,37.51412201,55.85464859
23,37.51019669,55.86310196
26,37.52833557,55.82476807
25,37.52288055,55.87247467
28,37.51456451,55.79404831
103,37.58269882,55.80001831
21,37.49207687,55.83181763
26,37.52600861,55.83839417
23,37.51147079,55.85883713
24,37.52264786,55.89535141
48,37.44742966,55.86287689
26,37.5273819,55.83326721
26,37.51901627,55.83002853
21,37.50878525,55.82226944
25,37.53758621,55.86671448
21,37.51542664,55.81802368
21,37.48830414,55.8348999
21,37.51606369,55.82056046
26,37.52106476,55.83189774
23,37.51570129,55.84814835
23,37.4887085,55.8463707
27,37.46671677,55.8643074
21,37.50233459,55.83401871
21,37.47993088,55.82818222
29,37.56398773,55.81043625
107,37.52265549,55.77840424
26,37.52932358,55.83136368
26,37.55728531,55.84464645
26,37.52012253,55.82365036
26,37.52547836,55.8197403
21,37.51490402,55.82162857
27,37.47585297,55.85403061
23,37.53649139,55.849823
30,37.50261688,55.85852814
26,37.53162384,55.84084702
25,37.51259613,55.87474823
