id,dist,x,y
999,20,37.545902,55.875746
1000,37,37.684255,55.884737
1001,14,37.497226,55.678674
1002,29,37.563519,55.818541
1003,104,37.655257,55.796273
1004,60,37.745514,55.654257
1005,37,37.704154,55.885662
1006,30,37.488671,55.871283
1007,64,37.743872,55.701664
1008,55,37.843522,55.701782
1009,34,37.611188,55.897712
1010,23,37.511036,55.853593
1011,91,37.599871,55.579264
1012,90,37.584842,55.606426
1013,21,37.496767,55.816132
1014,3,37.826002,55.770728
1015,45,37.62497,55.872273
1016,29,37.570165,55.827928
1017,57,37.762027,55.696272
1018,53,37.580713,55.742734
1019,103,37.55646,55.80204
1020,74,37.563809,55.67078
1021,107,37.532791,55.777995
1022,78,37.760829,55.631795
1023,78,37.735964,55.632758
1024,23,37.506998,55.851978
1025,105,37.682765,55.736684
1026,55,37.799667,55.718117
1027,60,37.732621,55.645426
1028,75,37.539481,55.602894
1029,46,37.713895,55.875263
1030,89,37.59857,55.639375
1031,102,37.599865,55.761885
1032,60,37.739167,55.651534
1033,51,37.484568,55.792871
1034,90,37.588365,55.616705
1035,13,37.467934,55.707344
1036,19,37.557738,55.797007
1037,10,37.414386,55.765688
1038,89,37.613687,55.629626
1039,60,37.761758,55.661412
1040,4,37.786824,55.801322
1041,4,37.794816,55.802281
1042,29,37.567573,55.826958
1043,64,37.736363,55.71165
1044,13,37.452549,55.673192
1045,10,37.3964,55.769553
1046,87,37.734525,55.607928
1047,8,37.726161,55.776825
1048,6,37.778504,55.748571
1049,65,37.665485,55.723684
1050,93,37.670665,55.768018
1051,48,37.418688,55.850662
1052,21,37.50554,55.818196
1053,37,37.690888,55.885082
1054,96,37.763402,55.807603
1055,66,37.583932,55.690483
1056,7,37.780074,55.806927
1057,50,37.470295,55.78745
1058,12,37.435423,55.716947
1059,41,37.591879,55.865588
1060,27,37.470066,55.859196
1061,62,37.724898,55.681045
1062,30,37.496657,55.864401
1063,3,37.835597,55.771172
1064,96,37.824003,55.814835
1065,76,37.66954,55.593703
1066,39,37.613625,55.803209
1067,9,37.464822,55.725002
1068,79,37.656552,55.70402
1069,23,37.482782,55.848794
1070,76,37.664584,55.580806
1071,65,37.666401,55.723797
1072,10,37.414469,55.756549
1073,10,37.414342,55.757522
1074,41,37.615772,55.858398
1075,86,37.724124,55.623884
1076,59,37.766647,55.680876
1077,84,37.685019,55.683441
1078,46,37.692975,55.862652
1079,88,37.649603,55.625963
1080,57,37.774367,55.714031
1081,41,37.616563,55.863554
1082,57,37.789208,55.700945
1083,75,37.533349,55.610915
1084,65,37.66769,55.713324
1085,89,37.611346,55.639098
1086,107,37.515294,55.778666
1087,71,37.536103,55.683541
1088,102,37.601933,55.757675
1089,76,37.69557,55.58386
1090,75,37.521786,55.606954
1091,86,37.706665,55.6109
1092,85,37.614763,55.654247
1093,13,37.484085,55.711405
1094,60,37.772442,55.65816
1095,105,37.678876,55.729122
1096,70,37.596697,55.67619
1097,84,37.674375,55.678063
1098,19,37.531132,55.803159
1099,15,37.517251,55.715138
1100,65,37.679314,55.70801
1101,26,37.549832,55.843527
1102,11,37.4269,55.738547
1103,75,37.549515,55.608297
1104,106,37.615723,55.779964
1105,81,37.747835,55.627622
1106,7,37.81258,55.808418
1107,66,37.563753,55.68552
1108,7,37.82773,55.806505
1109,11,37.420402,55.729337
1110,4,37.803977,55.794165
1111,29,37.569224,55.82142
1112,86,37.703835,55.610683
1113,85,37.61549,55.657026
1114,59,37.76763,55.670028
1115,79,37.641086,55.710034
1116,100,37.624061,55.786928
1117,33,37.66482,55.857982
1118,12,37.389011,55.717381
1119,3,37.827916,55.751481
1120,88,37.652323,55.630291
1121,11,37.420961,55.736532
1122,31,37.654018,55.817556
1123,75,37.527104,55.605579
1124,50,37.490075,55.774625
1125,103,37.564873,55.796574
1126,100,37.619343,55.789442
1127,71,37.534551,55.675846
1128,55,37.855539,55.688892
1129,37,37.681652,55.872172
1130,93,37.675884,55.767144
1131,27,37.481639,55.858567
1132,23,37.48698,55.844173
1133,82,37.662383,55.641242
1134,93,37.653134,55.764875
1135,104,37.663019,55.791003
1136,49,37.404249,55.80101
1137,47,37.444249,55.823479
1138,64,37.73942,55.710893
1139,61,37.758536,55.732005
1140,38,37.586252,55.844476
1141,72,37.508521,55.659712
1142,57,37.768603,55.71322
1143,107,37.527587,55.784622
1144,53,37.578758,55.721443
1145,105,37.658412,55.749478
1146,87,37.742926,55.603998
1147,14,37.508833,55.673442
1148,22,37.561513,55.878575
1149,53,37.576824,55.721217
1150,51,37.488427,55.793586
1151,88,37.676841,55.631743
1152,46,37.686578,55.851876
1153,30,37.498085,55.858841
1154,50,37.461945,55.779163
1155,95,37.700633,55.815508
1156,32,37.590362,55.881227
1157,57,37.755399,55.701906
1158,94,37.578243,55.785909
1159,68,37.579931,55.658106
1160,10,37.415709,55.765746
1161,6,37.785893,55.756818
1162,5,37.812579,55.748879
1163,96,37.818932,55.825896
1164,87,37.741434,55.607433
1165,48,37.418882,55.851
1166,102,37.561506,55.76534
1167,3,37.835668,55.778012
1168,96,37.805968,55.818785
1169,44,37.666884,55.891397
1170,102,37.539112,55.763331
1171,17,37.511848,55.747569
1172,88,37.652304,55.633249
1173,18,37.458236,55.732378
1174,11,37.437239,55.731662
1175,24,37.532769,55.89587
1176,107,37.511009,55.784874
1177,62,37.72148,55.688035
1178,1,37.818303,55.735779
1179,30,37.498495,55.867286
1180,33,37.677492,55.876829
1181,30,37.487148,55.867982
1182,31,37.652413,55.809389
1183,34,37.590266,55.903545
1184,20,37.541354,55.869948
1185,75,37.537269,55.616405
1186,8,37.734036,55.785876
1187,68,37.589748,55.649722
1188,75,37.543116,55.597107
1189,62,37.722631,55.691659
1190,93,37.555804,55.767829
1191,41,37.596069,55.864594
1192,44,37.668148,55.889619
1193,86,37.704848,55.610843
1194,73,37.489751,55.619851
1195,4,37.709826,55.794698
1196,31,37.649264,55.823457
1197,31,37.644689,55.81543
1198,76,37.670172,55.584775
1199,40,37.62399,55.817706
1200,3,37.828841,55.7646
1201,85,37.610759,55.64275
1202,76,37.678762,55.579057
1203,105,37.535661,55.838112
1204,95,37.69985,55.819159
1205,96,37.832685,55.818501
1206,8,37.730607,55.78003
1207,106,37.590526,55.787462
1208,102,37.587187,55.770783
1209,62,37.701034,55.652188
1210,34,37.609472,55.895057
1211,96,37.826703,55.826931
1212,62,37.728569,55.687155
1213,69,37.539014,55.637492
1214,14,37.493237,55.673734
1215,105,37.687863,55.739038
1216,96,37.79252,55.812078
1217,55,37.85911,55.68614
1218,48,37.439076,55.862393
1219,10,37.415272,55.752222
1220,104,37.684676,55.795756
1221,34,37.59624,55.892273
1222,4,37.789255,55.800363
1223,75,37.511716,55.600184
1224,89,37.612631,55.624107
1225,34,37.6065,55.886869
1226,79,37.661689,55.710901
1227,86,37.700231,55.614492
1228,35,37.576507,55.825295
1229,76,37.666951,55.581753
1230,59,37.788549,55.668461
1231,29,37.574984,55.841079
1232,26,37.549461,55.842779
1233,3,37.833728,55.780802
1234,63,37.766843,55.730732
1235,35,37.578551,55.828214
1236,30,37.487416,55.863849
1237,55,37.845223,55.68696
1238,64,37.732469,55.717507
1239,67,37.542939,55.691134
1240,25,37.51396,55.875823
1241,86,37.69835,55.616563
1242,101,37.743484,55.799334
1243,7,37.786237,55.808542
1244,100,37.625831,55.775698
1245,34,37.592877,55.892643
1246,60,37.716102,55.643596
1247,19,37.536702,55.807664
1248,105,37.654182,55.73559
1249,75,37.545073,55.601658
1250,52,37.437773,55.844669
1251,39,37.613777,55.790929
1252,78,37.772791,55.641058
1253,13,37.474015,55.705604
1254,30,37.497858,55.861202
1255,75,37.551844,55.604056
1256,41,37.610983,55.855169
1257,65,37.665876,55.72206
1258,3,37.837496,55.766298
1259,3,37.834046,55.777662
1260,95,37.711536,55.807736
1261,6,37.792454,55.758258
1262,5,37.810358,55.749365
1263,60,37.762361,55.659407
1264,3,37.824253,55.764084
1265,75,37.547837,55.604824
1266,29,37.573933,55.811165
1267,85,37.656552,55.70402
1268,107,37.514053,55.782269
1269,13,37.448763,55.676545
1270,25,37.518098,55.8739
1271,40,37.633426,55.809213
1272,63,37.755942,55.714146
1273,27,37.466499,55.871341
1274,7,37.785184,55.805548
1275,28,37.4993,55.801162
1276,50,37.466037,55.78404
1277,42,37.660784,55.830437
1278,15,37.639639,55.774334
1279,8,37.729529,55.766287
1280,19,37.539597,55.805079
1281,95,37.732238,55.810343
1282,68,37.582093,55.660181
1283,102,37.56508,55.760774
1284,16,37.468299,55.667786
1285,44,37.669477,55.891321
1286,62,37.719294,55.679138
1287,103,37.574333,55.796371
1288,8,37.734526,55.769001
1289,46,37.720073,55.875317
1290,72,37.517924,55.659593
1291,40,37.62801,55.816506
1292,48,37.426119,55.861821
1293,19,37.546877,55.80627
1294,5,37.786793,55.744527
1295,66,37.572706,55.683876
1296,60,37.777931,55.663389
1297,55,37.798403,55.714635
1298,102,37.523559,55.750256
1299,6,37.799782,55.758055
1300,102,37.565806,55.760463
1301,45,37.629573,55.8755
1302,50,37.467563,55.78445
1303,66,37.565367,55.681104
1304,57,37.769953,55.700796
1305,60,37.721567,55.650939
1306,15,37.499098,55.691383
1307,105,37.67277,55.743008
1308,67,37.548956,55.687755
1309,47,37.445886,55.823647
1310,66,37.571673,55.690987
1311,20,37.557437,55.871253
1312,6,37.760739,55.742311
1313,41,37.614241,55.858889
1314,44,37.670634,55.886341
1315,2,37.819906,55.797952
1316,15,37.487041,55.685556
1317,28,37.51103,55.797345
1318,27,37.47598,55.862418
1319,76,37.661328,55.59277
1320,5,37.824293,55.748058
1321,96,37.802174,55.815882
1322,55,37.812898,55.709849
1323,93,37.641698,55.760464
1324,74,37.567799,55.661796
1325,52,37.421627,55.846544
1326,53,37.561738,55.729762
1327,53,37.582051,55.723873
1328,67,37.545535,55.692574
1329,58,37.710194,55.754205
1330,26,37.528566,55.831497
1331,57,37.75517,55.709415
1332,58,37.681996,55.757189
1333,28,37.500387,55.800804
1334,56,37.797461,55.632485
1335,75,37.739045,55.615437
1336,40,37.994986,55.629724
1337,50,37.467563,55.78445
1338,38,37.597086,55.828484
1339,76,37.676068,55.585056
1340,25,37.529826,55.865764
1341,73,37.534551,55.675846
1342,24,37.534849,55.881829
1343,66,37.558443,55.683028
1344,61,37.720162,55.733475
1345,63,37.79066,55.711255
1346,18,37.469441,55.731677
1347,25,37.53239,55.868241
1348,83,37.625093,55.667242
1349,59,37.769414,55.67339
1350,64,37.737675,55.693629
1351,91,37.599853,55.58249
1352,33,37.668241,55.867674
1353,97,37.620862,55.725952
1354,15,37.491893,55.697454
1355,30,37.491363,55.873319
1356,69,37.540116,55.644213
1357,81,37.750809,55.616258
1358,53,37.587319,55.728094
1359,62,37.720155,55.682068
1360,40,37.628249,55.823347
1361,93,37.652487,55.755485
1362,58,37.720369,55.744408
1363,69,37.544128,55.640207
1364,36,37.566889,55.902813
1365,68,37.581538,55.649381
1366,57,37.756708,55.69999
1367,34,37.621377,55.898603
1368,66,37.589036,55.68509
1369,25,37.517194,55.871904
1370,81,37.746215,55.62331
1371,7,37.808551,55.806745
1372,39,37.617251,55.798889
1373,89,37.608494,55.635619
1374,59,37.779391,55.667193
1375,27,37.465978,55.87212
1376,48,37.439661,55.858431
1377,48,37.426397,55.859438
1378,60,37.76868,55.655356
1379,1,37.830249,55.722134
1380,60,37.774718,55.657991
1381,34,37.607799,55.893078
1382,72,37.496028,55.646806
1383,55,37.814355,55.70946
1384,50,37.468125,55.782712
1385,101,37.729457,55.800352
1386,52,37.41621,55.848647
1387,1,37.826599,55.738874
1388,59,37.770801,55.677564
1389,69,37.537628,55.634017
1390,79,37.616602,55.708539
1391,38,37.586823,55.832926
1392,70,37.768839,55.730001
1393,96,37.822099,55.829099
1394,59,37.738957,55.68552
1395,6,37.778108,55.758548
1396,57,37.781996,55.699289
1397,48,37.439692,55.864064
1398,95,37.717269,55.822796
1399,57,37.783424,55.706482
1400,95,37.719375,55.815757
1401,53,37.575064,55.721011
1402,59,37.745637,55.66761
1403,88,37.655121,55.622008
1404,7,37.822003,55.810557
1405,91,37.614738,55.605383
1406,5,37.816922,55.755505
1407,74,37.569278,55.668716
1408,67,37.562397,55.701025
1409,56,37.800165,55.632552
1410,25,37.489092,55.884146
1411,19,37.525714,55.808398
1412,24,37.523323,55.880793
1413,53,37.5864,55.732197
1414,61,37.706723,55.73774
1415,59,37.800662,55.678177
1416,3,37.83545,55.765416
1417,4,37.783371,55.795931
1418,22,37.561583,55.890252
1419,106,37.602294,55.773353
1420,64,37.739666,55.702878
1421,60,37.772327,55.666209
1422,4,37.780146,55.794884
1423,33,37.660426,55.867043
1424,38,37.596791,55.823471
1425,106,37.60105,55.77303
1426,15,37.512477,55.721374
1427,71,37.538645,55.671967
1428,34,37.615044,55.899899
1429,36,37.566774,55.897077
1430,73,37.485239,55.642688
1431,64,37.746947,55.703265
1432,101,37.722709,55.794093
1433,63,37.77909,55.716877
1434,28,37.512351,55.792699
1435,15,37.520566,55.712797
1436,24,37.527889,55.892979
1437,4,37.78941,55.801578
1438,107,37.509687,55.776875
1439,71,37.536472,55.684196
1440,19,37.514808,55.806942
1441,37,37.694769,55.885172
1442,68,37.573491,55.653525
1443,93,37.689525,55.773253
1444,102,37.556054,55.767334
1445,50,37.468332,55.787651
1446,64,37.732973,55.711321
1447,15,37.535916,55.731335
1448,4,37.802194,55.800632
1449,9,37.53288,55.737288
1450,12,37.411257,55.719081
1451,2,37.804051,55.790546
1452,28,37.508467,55.800593
1453,96,37.815585,55.82189
1454,16,37.489804,55.65633
1455,4,37.79805,55.793617
1456,60,37.736489,55.649996
1457,102,37.569805,55.755473
1458,51,37.474152,55.809058
1459,58,37.711803,55.763137
1460,105,37.659784,55.749587
1461,53,37.581228,55.7355
1462,75,37.540391,55.60609
1463,9,37.551258,55.747908
1464,60,37.712614,55.643411
1465,1,37.832756,55.740198
1466,99,37.760664,55.830025
1467,102,37.583211,55.772492
1468,59,37.767315,55.67788
1469,105,37.69167,55.738116
1470,12,37.407328,55.714306
1471,4,37.792362,55.795851
1472,64,37.741695,55.697643
1473,19,37.540606,55.798629
1474,61,37.715861,55.73165
1475,11,37.408711,55.730181
1476,82,37.721907,55.637003
1477,12,37.388505,55.718352
1478,8,37.735158,55.773387
1479,88,37.674358,55.632347
1480,86,37.701559,55.611234
1481,8,37.813582,55.800446
1482,55,37.856495,55.697193
1483,71,37.537289,55.679924
1484,16,37.468729,55.652594
1485,96,37.800501,55.81865
1486,41,37.617951,55.862334
1487,8,37.733143,55.78375
1488,58,37.716565,55.765435
1489,3,37.831238,55.779437
1490,21,37.489216,55.832551
1491,50,37.463229,55.775799
1492,57,37.790045,55.705342
1493,84,37.671336,55.681398
1494,81,37.746381,55.624888
1495,102,37.552777,55.758062
1496,66,37.579956,55.694037
1497,59,37.755205,55.68612
1498,24,37.54102,55.895
1499,26,37.52908,55.837806
1500,12,37.44108,55.724235
1501,80,37.612502,55.718967
1502,64,37.734879,55.703507
1503,94,37.576347,55.777869
1504,60,37.750317,55.649309
1505,57,37.750084,55.703642
1506,19,37.519751,55.80695
1507,69,37.521785,55.652676
1508,53,37.557073,55.723144
1509,72,37.522525,55.665508
1510,60,37.747634,55.663492
1511,20,37.555213,55.867697
1512,29,37.561845,55.810655
1513,98,37.64608,55.775795
1514,95,37.724992,55.813438
1515,50,37.477551,55.770451
1516,93,37.666305,55.764224
1517,1,37.82077,55.739564
1518,4,37.778232,55.79304
1519,56,37.799992,55.635135
1520,26,37.531372,55.839074
1521,18,37.457406,55.726654
1522,89,37.607408,55.624696
1523,42,37.664223,55.835692
1524,107,37.528587,55.779291
1525,84,37.672414,55.678163
1526,41,37.587549,55.858101
1527,19,37.550008,55.804878
1528,93,37.649616,55.763107
1529,17,37.492182,55.73525
1530,99,37.763195,55.82568
1531,21,37.517009,55.820512
1532,58,37.712746,55.768268
1533,31,37.64216,55.817723
1534,14,37.512462,55.675203
1535,41,37.587633,55.862759
1536,81,37.738123,55.624579
1537,7,37.796359,55.808485
1538,102,37.585814,55.769933
1539,11,37.362608,55.786205
1540,53,37.567843,55.720888
1541,81,37.738428,55.619349
1542,107,37.522405,55.787146
1543,82,37.651721,55.643175
1544,1,37.824921,55.741564
1545,30,37.499652,55.857611
1546,52,37.417025,55.840044
1547,93,37.705548,55.772656
1548,25,37.515382,55.880502
1549,58,37.70159,55.761506
1550,19,37.505061,55.809021
1551,43,37.641105,55.85504
1552,14,37.493351,55.673736
1553,20,37.56628,55.859304
1554,12,37.400477,55.709354
1555,70,37.594257,55.684345
1556,53,37.576666,55.722344
1557,22,37.559471,55.886656
1558,31,37.644597,55.814764
1559,76,37.668819,55.596566
1560,87,37.716144,55.603258
1561,53,37.575038,55.717776
1562,31,37.640538,55.808979
1563,28,37.500891,55.808398
1564,51,37.495035,55.790073
1565,74,37.557854,55.676316
1566,73,37.503722,55.623095
1567,37,37.711261,55.88323
1568,102,37.537302,55.752943
1569,55,37.855858,55.689676
1570,107,37.52157,55.78837
1571,73,37.511621,55.631759
1572,71,37.538003,55.686385
1573,11,37.424596,55.74102
1574,76,37.666781,55.599201
1575,37,37.6992,55.876083
1576,55,37.858192,55.681971
1577,87,37.743041,55.602368
1578,59,37.74719,55.674835
1579,90,37.587134,55.610679
1580,12,37.409762,55.72381
1581,88,37.651056,55.633468
1582,102,37.599437,55.763136
1583,63,37.760897,55.72797
1584,86,37.704149,55.619688
1585,79,37.611912,55.71422
1586,73,37.47633,55.643838
1587,36,37.569743,55.8972
1588,59,37.757631,55.670714
1589,28,37.508235,55.793136
1590,11,37.41423,55.746643
1591,68,37.581662,55.658642
1592,15,37.535121,55.7312
1593,60,37.739785,55.649186
1594,7,37.771356,55.80606
1595,3,37.826876,55.764983
1596,24,37.523816,55.884845
1597,94,37.570628,55.787111
1598,60,37.7331,55.644499
1599,20,37.554301,55.865724
1600,26,37.524816,55.825466
1601,7,37.825146,55.805445
1602,94,37.555718,55.778066
1603,94,37.583246,55.791682
1604,6,37.772681,55.745808
1605,60,37.745744,55.652114
1606,34,37.611203,55.900932
1607,60,37.755559,55.650504
1608,30,37.502324,55.859821
1609,89,37.593068,55.637593
1610,63,37.781031,55.721048
1611,5,37.810559,55.749864
1612,58,37.713119,55.753689
1613,8,37.726561,55.781024
1614,7,37.791396,55.808373
1615,46,37.716232,55.872444
1616,68,37.599694,55.65098
1617,75,37.535063,55.599131
1618,73,37.496379,55.617837
1619,19,37.523263,55.80915
1620,11,37.40533,55.737456
1621,106,37.608808,55.782361
1622,102,37.573588,55.765509
1623,24,37.524415,55.884366
1624,93,37.65046,55.755761
1625,89,37.610425,55.629684
1626,60,37.754575,55.658044
1627,98,37.671616,55.783686
1628,105,37.682299,55.744187
1629,21,37.51326,55.822762
1630,75,37.514814,55.604897
1631,44,37.657548,55.892603
1632,97,37.633693,55.746832
1633,42,37.662919,55.836216
1634,16,37.496692,55.658251
1635,2,37.808926,55.794519
1636,75,37.528549,55.608638
1637,33,37.673199,55.871005
1638,1,37.805627,55.725535
1639,34,37.604833,55.887074
1640,15,37.517748,55.71268
1641,91,37.623616,55.601631
1642,25,37.529398,55.869112
1643,59,37.746906,55.68298
1644,90,37.600762,55.619376
1645,87,37.747884,55.608875
1646,66,37.562962,55.68441
1647,73,37.508386,55.627149
1648,96,37.829177,55.819328
1649,93,37.703844,55.773156
1650,88,37.653721,55.625294
1651,105,37.645774,55.744505
1652,41,37.607665,55.859119
1653,73,37.475717,55.631805
1654,106,37.592435,55.790846
1655,43,37.643012,55.848359
1656,96,37.822587,55.819146
1657,76,37.656307,55.599437
1658,68,37.590029,55.648938
1659,11,37.414635,55.729028
1660,6,37.780745,55.755024
1661,76,37.665634,55.576985
1662,1,37.823631,55.735832
1663,105,37.675032,55.733511
1664,75,37.53778,55.594804
1665,74,37.547562,55.677015
1666,94,37.553836,55.777454
1667,76,37.668167,55.593913
1668,69,37.522661,55.626108
1669,34,37.627957,55.895341
1670,78,37.766848,55.637448
1671,107,37.521577,55.778821
1672,43,37.641284,55.850544
1673,8,37.737972,55.785022
1674,29,37.572519,55.84117
1675,5,37.79589,55.747649
1676,82,37.675583,55.639004
1677,43,37.653494,55.852784
1678,89,37.605918,55.633622
1679,22,37.560501,55.885149
1680,55,37.812408,55.698536
1681,58,37.715675,55.763396
1682,50,37.465526,55.783128
1683,82,37.717478,55.637155
1684,36,37.585624,55.901974
1685,23,37.51626,55.860969
1686,41,37.603605,55.870638
1687,22,37.562541,55.878566
1688,89,37.600245,55.627425
1689,32,37.593454,55.885646
1690,98,37.649474,55.769734
1691,57,37.751666,55.705278
1692,78,37.768288,55.633407
1693,73,37.483384,55.641713
1694,30,37.487827,55.862053
1695,27,37.465666,55.866485
1696,77,37.649688,55.59059
1697,77,37.6487033,55.5802856
