id,dist,seats,x,y
5207,97,30,37.6235827765004130,55.7281715805363690
5208,102,25,37.5927518982000140,55.7627670998546630
5209,50,25,37.4801031313106280,55.7793429841127020
5210,98,40,37.6606584850317820,55.7720406561655150
5211,53,30,37.5950087261193810,55.7379470226544240
5212,53,10,37.5948582709247530,55.7375744774627360
5213,2,40,37.8190179389296330,55.7893403504065190
5214,2,2,37.8194956701005150,55.7960933676541520
5215,4,16,37.8016400000000000,55.7934430000000000
5216,106,35,37.6184235230594620,55.7642408090387460
5217,53,30,37.5666319999999910,55.7282737493724620
5218,34,50,37.6129749114466350,55.8889040478124810
5219,61,18,37.7044502879342290,55.7375935469124570
5220,102,25,37.5645846627463980,55.7647660756495180
5221,66,4,37.5653954183653410,55.6794627338413480
5222,35,45,37.5960889999999920,55.8136657741975670
5223,35,35,37.5960005033262660,55.8137337141231030
5224,4,12,37.7996267406072950,55.7962736706831280
5225,93,90,37.6379471573282840,55.7541613612004740
5226,93,45,37.6379471573282840,55.7541613612004740
5227,93,80,37.6379471573282840,55.7541613612004740
5228,97,15,37.6269881380307680,55.7219515129531620
5229,18,60,37.4677002506633770,55.7262808860516830
5230,93,120,37.6379471573282840,55.7541613612004740
5231,102,30,37.5943417928429890,55.7620509176515920
5232,106,25,37.6082319247473150,55.7672048095371120
5233,102,30,37.6005817589824290,55.7555186638306000
5234,102,35,37.5991460000000120,55.7572817577845900
5235,59,7,37.7537009999999850,55.6729717333952860
5236,39,4,37.5901555788018060,55.7928748867310840
5237,39,1,37.5901555788018060,55.7928748867310840
5238,97,5,37.6383500000000030,55.7344207511532450
5239,102,10,37.6030995343572840,55.7609335584453730
5240,106,48,37.5981333521855560,55.7728275335169740
5241,64,6,37.7473610000000000,55.7020280000000000
5242,93,70,37.6376303280940480,55.7612629900985510
5243,102,25,37.5917728892333760,55.7621203415033410
5244,48,15,37.4212119999999970,55.8521947854601350
5245,96,20,37.7969711124567670,55.8186084182099260
5246,107,6,37.5444665038363680,55.7746345435179550
5247,92,45,37.5851410000000000,55.7531667565899480
5248,93,15,37.6420969459568080,55.7595425940909520
5249,93,32,37.6410715070256220,55.7585194766579950
5250,93,25,37.6451919999999940,55.7590867583087260
5251,93,34,37.6576140000000170,55.7636557596359100
5252,105,44,37.6547270000000000,55.7469270000000000
5253,85,6,37.6158071945574970,55.6537651303112570
5254,66,35,37.5785467058219990,55.6971051254396840
5255,66,4,37.5761329556772310,55.6907430595482470
5256,102,38,37.5527096465769790,55.7591020068917020
5257,102,37,37.5520874297783460,55.7590729328900990
5258,7,16,37.7703259507336360,55.8053995354877230
5259,7,46,37.7703259507336360,55.8053995354877230
5260,93,60,37.6797813292138170,55.7719333145093970
5261,58,10,37.7154442955264460,55.7508542764284060
5262,102,35,37.5970472779316370,55.7636246170807510
5263,58,10,37.7088961781342390,55.7588532749388010
5264,102,50,37.6024647151396960,55.7571539935103080
5265,79,3,37.6074082903405940,55.7129933487585940
5266,22,1,37.5584203663944080,55.8935316228856460
5267,62,16,37.7170743741982620,55.6773085493078740
5268,46,10,37.6938374482413890,55.8606033262108070
5269,93,40,37.6701209999999950,55.7652227600911910
5270,60,20,37.7585598791595910,55.6542121292675060
5271,60,40,37.7526990000000070,55.6597637295910560
5272,65,8,37.6848140000000030,55.7062187429911620
5273,15,20,37.5131179314313170,55.7179206734718950
5274,16,36,37.4694042856358540,55.6510515752525810
5275,9,14,37.5530990000000030,55.7450197542260500
5276,107,20,37.5273253347600150,55.7982799978890400
5277,107,25,37.5273253347600150,55.7982799978890400
5278,65,50,37.6716079999999850,55.7141617452879100
5279,15,20,37.4978983548755880,55.6982951143761510
5280,16,2,37.4863372384307350,55.6637485123419320
5281,15,40,37.5053569970367350,55.7074144568762080
5282,10,50,37.4191227897132490,55.7580518605865340
5283,15,80,37.5246262614283810,55.7141445355104070
5284,14,20,37.5140290000000010,55.6725917332857780
5285,50,40,37.4647474589397000,55.7849966534612000
5286,29,5,37.5654346074663650,55.8257966611013860
5287,107,6,37.5217560000000030,55.7854077659616370
5288,107,32,37.5318810000000060,55.7825707651359220
5289,89,96,37.5997183274632430,55.6370616189244840
5290,100,20,37.6251654302798710,55.7706175224785240
5291,105,16,37.6607025382243350,55.7292605842999650
5292,102,20,37.5657032379754980,55.7663682410688390
5293,91,20,37.6034144842834270,55.5891990136070150
5294,84,26,37.7038283475044270,55.6792577787121490
5295,97,105,37.6355980000000020,55.7374957520444170
5296,102,48,37.5585787257377530,55.7680206503426490
5297,71,48,37.5424060083384890,55.6806010970791480
5298,97,45,37.6344027822731420,55.7319639689854470
5299,97,20,37.6348235814636850,55.7355946816651410
5300,97,400,37.6415799999999830,55.7328817507072930
5301,97,18,37.6336178947773020,55.7396477412008620
5302,68,35,37.5977188542044800,55.6560084161576330
5303,50,66,37.4553852553061470,55.7914979619135640
5304,102,45,37.5724319999999990,55.7650277600345490
5305,102,33,37.5921790000000090,55.7655647601905780
5306,3,180,37.8230585065939450,55.7806130647380130
5307,28,25,37.5038418325271650,55.8061611527275260
5308,80,35,37.6055046065205830,55.6908155234571960
5309,85,24,37.6187956813347810,55.6517683654670920
5310,85,5,37.6231344509737440,55.6802724945324740
5311,85,45,37.6188620651293210,55.6423517606464270
5312,97,30,37.6266570481645670,55.7323407702572170
5313,97,75,37.6288600947083440,55.7410836431281070
5314,97,75,37.6268602898069770,55.7484002317072650
5315,79,38,37.6479833258067490,55.7287480859294390
5316,73,12,37.5153220000000000,55.6309590000000000
5317,68,75,37.5775451451582970,55.6612368170814880
5318,69,35,37.5276150000000000,55.6515820000000000
5319,32,1,37.5782000000000240,55.8747407920683510
5320,24,247,37.5244539999999990,55.8897157964647350
5321,106,90,37.6192042650227520,55.7618712226340630
5322,106,130,37.6200691336598960,55.7720405456179830
5323,106,30,37.5938743978665930,55.7827977051172680
5324,106,500,37.5930109999999830,55.7802537644617050
5325,106,500,37.5929947711335830,55.7801918786310940
5326,106,95,37.5908788913208620,55.7797235992744190
5327,106,45,37.5908788913208620,55.7797235992744190
5328,106,45,37.5908788913208620,55.7797235992744190
5329,106,95,37.5918344089363930,55.7794887963108790
5330,106,84,37.5918344089363930,55.7794887963108790
5331,106,95,37.5918344089363930,55.7794887963108790
5332,106,35,37.5918344089363930,55.7794887963108790
5333,106,180,37.5918344089363930,55.7794887963108790
5334,106,54,37.5911098251206890,55.7792217134672230
5335,106,54,37.5911098251206890,55.7792217134672230
5336,106,75,37.5911949999999920,55.7791657641451480
5337,106,45,37.5911949999999920,55.7791657641451480
5338,106,76,37.5911949999999920,55.7791657641451480
5339,106,80,37.6171413927528850,55.7614574432119600
5340,41,90,37.5856085928813780,55.8573201197062090
5341,34,42,37.6197683890919450,55.8960476847737130
5342,34,98,37.6197683890919450,55.8960476847737130
5343,16,150,37.4834809992854000,55.6535287700971000
5344,19,20,37.5232933898034060,55.8083934943679690
5345,30,30,37.4890990000000100,55.8675517899598400
5346,48,17,37.4483549999999920,55.8585807873305380
5347,107,24,37.5216360000000010,55.7774517636465460
5348,107,16,37.5425849999999950,55.7729197623285060
5349,96,230,37.7789930000000070,55.8108957733893330
5350,66,30,37.5680046165513280,55.6793858480310110
5351,74,50,37.5642773406001420,55.6528333804156650
5352,74,5,37.5667276819788680,55.6674810945747820
5353,98,48,37.6407746316213900,55.7669695091096640
5354,50,80,37.4744269999999990,55.7786207639866020
5355,50,80,37.4821642348199400,55.7728189660830440
5356,50,250,37.4588845822409340,55.7895941122722480
5357,50,30,37.4500000000000000,55.7800000000000000
5358,51,35,37.4893030000000000,55.7878307666670210
5359,8,96,37.7333029999999990,55.7685607610612880
5360,4,4,37.7986400000000060,55.7983327697261590
5361,7,18,37.8030154094599170,55.8053896967571390
5362,16,170,37.4830539999999960,55.6514517271993010
5363,106,32,37.6061049999999780,55.7671707606572940
5364,107,20,37.5112381811525490,55.7880203022955570
5365,94,250,37.5594429863634570,55.7787948341622690
5366,106,90,37.6081636616446890,55.7648253844018460
5367,79,38,37.6313396206362110,55.7154025664544430
5368,97,15,37.6296598508475880,55.7426667390977000
5369,37,10,37.6773891358383040,55.8696480491249900
5370,35,60,37.5860110000000060,55.8046427715655400
5371,97,30,37.6268350000000070,55.7451707542698430
5372,35,40,37.5916251977271120,55.8102534566380370
5373,106,50,37.6215290000000020,55.7546607570236360
5374,106,50,37.6215290000000020,55.7546607570236360
5375,93,75,37.6346020000000150,55.7572007577610830
5376,93,5,37.6340440000000100,55.7573787578127590
5377,93,8,37.6340440000000100,55.7573787578127590
5378,93,15,37.6340440000000100,55.7573787578127590
5379,93,20,37.6340440000000100,55.7573787578127590
5380,93,15,37.6340440000000100,55.7573787578127590
5381,93,15,37.6340440000000100,55.7573787578127590
5382,93,10,37.6340440000000100,55.7573787578127590
5383,93,5,37.6340440000000100,55.7573787578127590
5384,105,70,37.6794112713416640,55.7469108247732590
5385,8,80,37.7375320000000160,55.7633947595600930
5386,1,6,37.8262780000000020,55.7181297464358780
5387,1,6,37.8147780000000180,55.7212857473492420
5388,76,18,37.6729000000000000,55.5898140000000000
5389,86,110,37.7239969713640160,55.6224097592328230
5390,86,180,37.7265379617211350,55.6162870840276180
5391,86,200,37.7013980152294650,55.6192714805461180
5392,86,186,37.7238089300076140,55.6269037928841640
5393,88,44,37.6677540000000090,55.6224387188648420
5394,87,120,37.7226711747812540,55.6092829580550760
5395,42,15,37.6568459999999940,55.8330757798666110
5396,79,20,37.6566130000000000,55.7084960000000000
5397,42,10,37.6575766961352730,55.8329088472890190
5398,31,27,37.6446583323340680,55.8081527218375580
5399,100,20,37.6363200634399110,55.7805529268791740
5400,11,98,37.4135842476810010,55.7385630487911210
5401,92,42,37.5957738256065210,55.7506242270088490
5402,92,25,37.5931060000000060,55.7500947556983850
5403,92,45,37.5860459189283560,55.7515978191462910
5404,57,12,37.7866915735808250,55.6977626621756340
5405,57,160,37.7756359999999990,55.7083397436042840
5406,105,14,37.6806108779136440,55.7291252188438120
5407,105,23,37.6556185123806980,55.7421919374364880
5408,105,28,37.6615592263439110,55.7437417033243960
5409,105,20,37.6597050000000020,55.7385107523386410
5410,105,3,37.6372035593366330,55.7537136436852450
5411,83,60,37.6280411706986000,55.6603590395609000
5412,83,95,37.6277668901384390,55.6603684661970060
5413,86,36,37.6822260879420550,55.6184695687299500
5414,87,40,37.7394721890935610,55.6045501417289430
5415,25,12,37.5576819088631100,55.8568670406355490
5416,25,12,37.5576819088631100,55.8568670406355490
5417,62,100,37.6892680000000060,55.7017677417048490
5418,104,8,37.6725580000000000,55.7920070000000000
5419,9,6,37.5119580000000000,55.7369087518742890
5420,21,92,37.5118540000000000,55.8293457787764500
5421,40,25,37.6197036635104210,55.8195689657382840
5422,35,10,37.5831648290809640,55.8069670995287050
5423,61,20,37.7334629909326510,55.7281828563849050
5424,101,30,37.7337262046125940,55.7988165956221070
5425,42,30,37.6551970499049350,55.8384580018845900
5426,43,48,37.6700022943008930,55.8497177104762840
5427,39,1,37.5933120978317210,55.7939229326330950
5428,36,7,37.5546602578254390,55.9020971775109960
5429,39,80,37.6143093307370930,55.7991767594899170
5430,39,50,37.6108533937096470,55.7878519384003300
5431,39,35,37.6188480000000000,55.8034690000000000
5432,41,10,37.5907565152000270,55.8486063761106950
5433,39,1,37.5913619999999970,55.7951267687919670
5434,39,1,37.5913619999999970,55.7951267687919670
5435,36,120,37.5484420000000010,55.9018098000195140
5436,36,120,37.5484420000000010,55.9018098000195140
5437,34,40,37.5881956262866770,55.8977587395146430
5438,43,20,37.6511520050654770,55.8469596047611530
5439,46,110,37.7136397728449990,55.8707376609000190
5440,39,1,37.6185945400955290,55.7962360292475880
5441,39,1,37.6185945400955290,55.7962360292475880
5442,41,96,37.5748235754033640,55.8514570653860720
5443,39,15,37.5998557380487810,55.7961942422794980
5444,39,184,37.6158429999999910,55.7893377671058200
5445,41,52,37.5886903265041210,55.8607460983517750
5446,32,30,37.6029158043547370,55.8789848938994140
5447,35,45,37.5956440000000070,55.7993917700347810
5448,36,40,37.5393159999999990,55.9054458010889800
5449,36,40,37.5393159999999990,55.9054458010889800
5450,37,8,37.6829623345226570,55.8709915333132870
5451,95,16,37.7380854808192300,55.8154313373385730
5452,95,8,37.7380854808192300,55.8154313373385730
5453,95,16,37.7380854808192300,55.8154313373385730
5454,95,12,37.7380854808192300,55.8154313373385730
5455,101,15,37.7109600000000000,55.7997527701399890
5456,7,40,37.8330588023974240,55.8112222399577220
5457,104,15,37.6567805327909040,55.7894091662468200
5458,93,30,37.6617189999999980,55.7608457588196270
5459,6,20,37.7517504273955280,55.7543124796803080
5460,8,48,37.7282090000000000,55.7636367596303940
5461,8,6,37.7202557664234700,55.7827780276561070
5462,8,1,37.7380450000000000,55.7838990000000000
5463,8,2,37.7156669935349530,55.7819815879429020
5464,8,5,37.7332588096361970,55.7591483815824770
5465,5,90,37.7833488925025950,55.7398969706176710
5466,8,4,37.7034956546989690,55.7820457055129850
5467,4,12,37.7981767438693840,55.7937173142186890
5468,4,32,37.7481170244758000,55.7884185562647000
5469,105,20,37.6631252427194030,55.7401927405465610
5470,62,48,37.6882739999999930,55.7115037445191490
5471,62,35,37.6868309999999840,55.7119007446339650
5472,62,100,37.7210079999999980,55.7086987437080980
5473,61,10,37.7127899999999980,55.7335657509054910
5474,62,40,37.6996800000000010,55.7091487438381850
5475,62,30,37.6910340000000090,55.7065997431012860
5476,62,20,37.6873590000000010,55.7061397429683180
5477,62,40,37.6965720000000030,55.7067527431455150
5478,62,30,37.7223600000000020,55.6734237335255530
5479,57,138,37.7568700000000060,55.7044797424885370
5480,62,30,37.7005589999999910,55.7079737434984780
5481,62,48,37.7229180000000070,55.7092677438725940
5482,62,100,37.6949669999999910,55.7030267420686160
5483,75,20,37.5068279999999990,55.6174777174419010
5484,68,8,37.5940339999999860,55.6534607277772010
5485,72,10,37.5240319999999980,55.6670847316991270
5486,73,14,37.5185824066153660,55.6326059452676560
5487,73,15,37.5184890256948000,55.6323913354182000
5488,73,5,37.5168879999999870,55.6303687211407120
5489,73,21,37.5168879999999870,55.6303687211407120
5490,75,114,37.5266159999999970,55.5971917116299110
5491,75,44,37.5032769999999900,55.6041587136247700
5492,72,30,37.5521999999999920,55.6697677324720460
5493,75,45,37.5263977303969800,55.6087364110438930
5494,72,24,37.4899199999999980,55.6503217268742820
5495,75,10,37.5093136038484970,55.6194671496824070
5496,75,60,37.5093136038484970,55.6194671496824070
5497,69,8,37.5262712087436010,55.6436818133092710
5498,70,20,37.6041139738087720,55.6875549791971950
5499,70,15,37.6041139738087720,55.6875549791971950
5500,68,3,37.5955165262196830,55.6475437914313960
5501,72,3,37.5347902781306360,55.6621340761462730
5502,68,45,37.5834735857086000,55.6549450535089000
5503,68,6,37.5834070000000010,55.6547077281359960
5504,72,30,37.5380099999999860,55.6585397292387330
5505,53,30,37.5857689999999920,55.7238747480986800
5506,53,36,37.5854314957309090,55.7346673536709360
5507,16,46,37.4505369999999970,55.6691927323063850
5508,14,70,37.5117552672457610,55.6788138750868600
5509,16,10,37.4823860000000050,55.6636737307167520
5510,10,40,37.3788479999999770,55.7685367610542930
5511,9,48,37.5614860000000020,55.7440977539586270
5512,9,70,37.5103549999999900,55.7380237521974710
5513,52,20,37.4443636108302730,55.8504260990781560
5514,21,44,37.5142107490848460,55.8154095042004810
5515,94,95,37.5720698915896210,55.7815488496186090
5516,21,10,37.5008139908275520,55.8231570070696040
5517,21,6,37.5008139908275520,55.8231570070696040
5518,21,40,37.5008139908275520,55.8231570070696040
5519,21,20,37.5003410000000060,55.8237757771491730
5520,106,20,37.5911564209065360,55.7882386889502090
5521,21,180,37.5129608986583780,55.8153333369491240
5522,103,35,37.5680145658294440,55.8045237226446600
5523,107,10,37.5269689295083850,55.7731307654044530
5524,107,30,37.5435530000000100,55.7942587685390950
5525,107,24,37.5244179999999830,55.7911837676434100
5526,107,32,37.5416270000000050,55.7762877633079630
5527,107,24,37.5298350000000060,55.7990507699353980
5528,102,60,37.5439849999999990,55.7481547551354880
5529,86,234,37.7023486687534730,55.6237231744917010
5530,82,24,37.6836720000000010,55.6399657238971560
5531,80,65,37.6076661424651060,55.7180699126436420
5532,80,6,37.5903737443613930,55.7052434691174770
5533,79,2,37.6451110244883580,55.7122697045969350
5534,86,110,37.7197037473093180,55.6245556527011970
5535,86,110,37.7237290041400830,55.6134955929570370
5536,79,90,37.6302700179649530,55.7210347422485130
5537,79,33,37.6352463152360950,55.7214774298509210
5538,90,60,37.6047140811004820,55.6094513219503100
5539,80,30,37.5979655963017620,55.7076888358571480
5540,86,200,37.6995496051767630,55.6189218739678710
5541,80,20,37.6144157880129410,55.6987150291864240
5542,90,76,37.6151437988022080,55.6128690095307760
5543,82,38,37.6731522910262630,55.6459508014574450
5544,90,80,37.6079695401738830,55.6132350876916920
5545,89,40,37.6186279999999940,55.6255137197471610
5546,86,5,37.6949660832961440,55.6163362776805240
5547,82,48,37.6279411130530050,55.6482837413544050
5548,80,10,37.5943212310015510,55.7126848105894510
5549,79,4,37.6400041705788200,55.7034902957658530
5550,83,4,37.6605507564592940,55.6834882670409500
5551,82,30,37.6788539999999940,55.6401727239566530
5552,76,32,37.6624437171684430,55.5946706743808080
5553,76,24,37.6715438796712410,55.5826472481461590
5554,91,15,37.6016268201010110,55.5869504214789740
5555,90,80,37.6087070000000000,55.6186280000000000
5556,90,28,37.6138204895389800,55.6160195589938270
5557,76,98,37.6876027331098410,55.5803326038661820
5558,81,5,37.7502909235696360,55.6187061404540510
5559,88,5,37.6722366257969630,55.6236949295966030
5560,79,10,37.6542893440981320,55.7099490354763200
5561,79,10,37.6542893440981320,55.7099490354763200
5562,79,10,37.6542893440981320,55.7099490354763200
5563,79,10,37.6542893440981320,55.7099490354763200
5564,79,10,37.6542893440981320,55.7099490354763200
5565,79,10,37.6542893440981320,55.7099490354763200
5566,79,10,37.6542893440981320,55.7099490354763200
5567,79,10,37.6542893440981320,55.7099490354763200
5568,79,10,37.6542893440981320,55.7099490354763200
5569,79,10,37.6542893440981320,55.7099490354763200
5570,79,10,37.6542893440981320,55.7099490354763200
5571,79,10,37.6542893440981320,55.7099490354763200
5572,79,10,37.6542893440981320,55.7099490354763200
5573,79,10,37.6542893440981320,55.7099490354763200
5574,90,60,37.6062274768494970,55.6134727648911350
5575,79,6,37.6374086250133570,55.7049168564264220
5576,79,20,37.6374086250133570,55.7049168564264220
5577,79,12,37.6374086250133570,55.7049168564264220
5578,79,455,37.6374086250133570,55.7049168564264220
5579,79,90,37.6374086250133570,55.7049168564264220
5580,79,50,37.6374086250133570,55.7049168564264220
5581,79,20,37.6374086250133570,55.7049168564264220
5582,79,40,37.6374086250133570,55.7049168564264220
5583,79,30,37.6374086250133570,55.7049168564264220
5584,79,4,37.6374086250133570,55.7049168564264220
5585,89,75,37.5933560000000070,55.6407177241132660
5586,79,20,37.6514120681406790,55.7254727835735720
5587,79,100,37.6266051460970630,55.7118922953137240
5588,80,7,37.6249650628733650,55.6999230926448090
5589,102,15,37.5505599999999970,55.7615927590366030
5590,102,186,37.5570429999999930,55.7649237600043360
5591,102,10,37.5843947809512000,55.7743048354959400
5592,105,31,37.6585036924868750,55.7391013047372110
5593,53,35,37.5889399428373070,55.7462237165717980
5594,102,35,37.6007655442587420,55.7635663585299990
5595,97,176,37.6277290000000020,55.7370247519079100
5596,93,15,37.6667010000000030,55.7531517565856020
5597,105,40,37.6657771122537570,55.7517131202249060
5598,102,50,37.5836140000000040,55.7683367609961850
5599,106,60,37.6239480000000060,55.7584077581115660
5600,98,132,37.6570051101074980,55.7749937124579560
5601,93,25,37.6623700000000030,55.7604127586938600
5602,93,25,37.6517819999999970,55.7606737587696700
5603,98,30,37.6602240000000000,55.7764920000000000
5604,98,20,37.6602240000000000,55.7764920000000000
5605,98,20,37.6602240000000000,55.7764920000000000
5606,102,250,37.5564559999999830,55.7527787564773260
5607,102,35,37.5646211987065900,55.7645207706701880
5608,102,41,37.6038097469934840,55.7580867383337090
5609,102,20,37.5841436722262970,55.7658091469124740
5610,102,20,37.5841436722262970,55.7658091469124740
5611,102,45,37.5677714165270300,55.7636129543158460
5612,105,86,37.6725940000000000,55.7422000000000000
5613,92,48,37.6094491636510710,55.7544881949865920
5614,102,75,37.5696119224310080,55.7635808955308010
5615,102,32,37.5373290000000070,55.7496677555744850
5616,102,20,37.5373290000000070,55.7496677555744850
5617,102,26,37.5373290000000070,55.7496677555744850
5618,102,150,37.5383910000000040,55.7497627556020630
5619,93,124,37.6623305307457000,55.7544437964108000
5620,102,13,37.5392572000000650,55.7470285000000000
5621,102,120,37.5367143579707870,55.7470713950673020
5622,92,46,37.6033971283204950,55.7537070108331680
5623,93,70,37.6325065051379470,55.7571762688385350
5624,102,20,37.5404585000000000,55.7482131000000100
5625,102,7,37.5404585000000000,55.7482131000000100
5626,102,30,37.5403778479944920,55.7544900190209130
5627,102,30,37.5403778479944920,55.7544900190209130
5628,102,45,37.5367143579707870,55.7470713950673020
5629,102,12,37.5367143579707870,55.7470713950673020
5630,102,16,37.5367143579707870,55.7470713950673020
5631,102,112,37.5337709999999940,55.7497497555982590
5632,102,300,37.5348400000000300,55.7499812000000000
5633,102,8,37.5348400000000300,55.7499812000000000
5634,102,50,37.5976610000000020,55.7673257607023420
5635,102,18,37.5400060000000050,55.7491977554381040
5636,102,230,37.5400060000000050,55.7491977554381040
5637,102,40,37.5400060000000050,55.7491977554381040
5638,102,30,37.5400060000000050,55.7491977554381040
5639,102,58,37.5400060000000050,55.7491977554381040
5640,102,37,37.5400060000000050,55.7491977554381040
5641,102,34,37.5400060000000050,55.7491977554381040
5642,102,80,37.5400060000000050,55.7491977554381040
5643,102,20,37.5400060000000050,55.7491977554381040
5644,102,45,37.5400060000000050,55.7491977554381040
5645,102,60,37.5400060000000050,55.7491977554381040
5646,102,58,37.5400060000000050,55.7491977554381040
5647,12,10,37.4069496268429520,55.7159134066119460
5648,11,70,37.4106406432027750,55.7383375870942570
5649,15,60,37.4794119999999890,55.6847977368052800
5650,15,100,37.4859340000000000,55.6898217382550340
5651,35,44,37.5845693907821360,55.7976810513464370
5652,35,6,37.5845693907821360,55.7976810513464370
5653,107,23,37.5277480000000100,55.7901777673504430
5654,15,25,37.4931560000000000,55.7040930000000000
5655,101,15,37.7118998099237640,55.8005607040758850
5656,102,34,37.5889580000000050,55.7664387604445580
5657,35,38,37.5907350000000090,55.8040077713803840
5658,54,36,37.6066999570124880,55.7233352917178310
5659,76,85,37.6725830000000100,55.6187557178083980
5660,102,22,37.5497136425673400,55.7614809345630680
5661,39,36,37.6089930000000000,55.7986370000000000
5662,39,72,37.6089930000000000,55.7986370000000000
5663,106,100,37.6215290000000020,55.7546607570236360
5664,6,5,37.7835803237663370,55.7495091340270860
5665,66,12,37.5741910776840060,55.6897157965827460
5666,107,6,37.5460131191195360,55.7753569716567340
5667,4,6,37.8046881042063280,55.7935666932027630
5668,26,8,37.5372261377823340,55.8365747140847190
5669,7,3,37.7978730000000000,55.8081010000000000
5670,42,20,37.6362997226935360,55.8374183575952050
5671,1,2,37.8319399999999960,55.7346077512074270
5672,58,3,37.7138430000000040,55.7531077565728240
5673,15,35,37.5306193749230060,55.6937117583168370
5674,93,40,37.6375929999999880,55.7539107568059150
5675,107,30,37.5283910000000060,55.7925297680354430
5676,79,110,37.6649498297783940,55.7122884976778250
5677,8,20,37.7202557664234700,55.7827780276561070
5678,76,111,37.6725830000000100,55.6187557178083980
5679,50,55,37.4578974480305010,55.7777460144275140
5680,72,5,37.5014103395030890,55.6536043389221430
5681,98,18,37.6502452941864830,55.7738319684165800
5682,15,10,37.4729335156787540,55.6899489413332700
5683,95,34,37.7022869279553840,55.8163486055071230
5684,106,19,37.6010262153453920,55.7858809864054950
5685,80,20,37.6232252657734350,55.6914637189264640
5686,5,4,37.7972584807730240,55.7453708976159350
5687,107,20,37.5277480000000100,55.7901777673504430
5688,59,12,37.7592658357157020,55.6848668500714870
5689,62,12,37.7183085821485800,55.6848601066718770
5690,57,12,37.7524189999999890,55.7000317412032830
5691,44,20,37.6774004116868330,55.8931167379882010
5692,16,20,37.4854971324413530,55.6517622300789160
5693,50,15,37.5065060000000090,55.7750437629461470
5694,12,16,37.4069496268429520,55.7159134066119460
5695,13,12,37.4495425417323840,55.6818553141332300
5696,80,3,37.6249650628733650,55.6999230926448090
5697,105,6,37.6621389999999960,55.7538717567945880
5698,4,10,37.8000884423856580,55.7956168525061570
5699,44,10,37.6622788907943190,55.8851934092652560
5700,58,4,37.7011749855783550,55.7647147815934550
5701,60,15,37.7490710000000080,55.6510667270885690
5702,20,6,37.5568401446607110,55.8785377291218590
5703,60,15,37.7233629999999990,55.6474767260561340
5704,60,10,37.7534040000000030,55.6639627307999800
5705,94,29,37.5827000000000000,55.7814480000000000
5706,80,3,37.5979047951577170,55.7098996207283430
5707,67,10,37.5360374201425130,55.6914171231406240
5708,19,12,37.5149404733609090,55.8058314447055040
5709,21,33,37.4906330000000100,55.8355477805893020
5710,107,50,37.5277480000000100,55.7901777673504430
5711,33,60,37.6595844051853700,55.8589046527937610
5712,43,20,37.6532329999999930,55.8562657866523650
5713,93,60,37.6329747292208550,55.7576465933246010
5714,90,10,37.6062274768494970,55.6134727648911350
5715,8,10,37.7058028922941300,55.7828456827473000
5716,50,30,37.4625314348606790,55.7843434912939320
5717,28,12,37.5128809999999930,55.8033177711792090
5718,107,24,37.5338351474314820,55.7989018830450690
5719,19,24,37.5353469955150130,55.8041468108253510
5720,61,10,37.7074653061198220,55.7347682835700480
5721,79,12,37.6220806565999270,55.7086960344451110
5722,93,186,37.6568641887726000,55.7601549043000000
5723,95,16,37.7380854808192300,55.8154313373385730
5724,67,4,37.5360374201425130,55.6914171231406240
5725,21,4,37.5129608986583780,55.8153333369491240
5726,80,17,37.6157209999999860,55.7020157417764990
5727,32,10,37.5882209999999900,55.8782517930985920
5728,102,40,37.5400060000000050,55.7491977554381040
5729,39,15,37.6181970000000090,55.8033217711803790
5730,107,5,37.5439453274843730,55.7733549005309040
5731,90,70,37.6062274768494970,55.6134727648911350
5732,107,48,37.5277480000000100,55.7901777673504430
5733,8,25,37.7034956546989690,55.7820457055129850
5734,21,15,37.4992514014256240,55.8203515870096610
5735,33,45,37.6608298889842170,55.8710000454734510
5736,7,10,37.8308050000000000,55.8106120000000000
5737,5,49,37.8188949999999980,55.7527017564549890
5738,41,24,37.5974187176479760,55.8510991124689580
5739,8,5,37.7058028922941300,55.7828456827473000
5740,90,60,37.6062274768494970,55.6134727648911350
5741,86,5,37.7190678778901540,55.6131345999827150
5742,41,98,37.5886903265041210,55.8607460983517750
5743,6,90,37.7517504273955280,55.7543124796803080
5744,19,138,37.5319810000000020,55.8018267707445260
5745,75,45,37.5068279999999990,55.6174777174419010
5746,48,20,37.4351210000000090,55.8625257884865080
5747,8,30,37.7058028922941300,55.7828456827473000
5748,102,10,37.5400060000000050,55.7491977554381040
5749,104,10,37.6798047100173930,55.7903714825357330
5750,95,8,37.7371999950668810,55.8147018894313480
5751,62,30,37.6888699999999940,55.7052547427125120
5752,11,25,37.4136940000000000,55.7411557531054880
5753,93,15,37.6825921661029640,55.7716372682116700
5754,25,30,37.5576819088631100,55.8568670406355490
5755,102,35,37.5400060000000050,55.7491977554381040
5756,46,60,37.7041622625422000,55.8672369191733000
5757,51,58,37.4924933542651640,55.7933838475804930
5758,98,60,37.6555550000000070,55.7775667636799780
5759,105,100,37.6554923223699230,55.7418133674041630
5760,79,50,37.6374086250133570,55.7049168564264220
5761,85,95,37.6211621724084960,55.6843022285383920
5762,98,50,37.6573150000000040,55.7767607634455370
5763,90,72,37.6029540000000000,55.6120140000000000
5764,54,45,37.6128514145157520,55.7462184269497530
5765,8,120,37.7034956546989690,55.7820457055129850
